timestamp,equipment,tag,value,unit,quality
2020-02-01T01:39:56,MetroPT-3 APU,Oil_temperature,53.075,°C,
2020-02-01T01:39:56,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:40:06,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:40:06,MetroPT-3 APU,Oil_temperature,53.05,°C,
2020-02-01T01:40:06,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:40:16,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:40:16,MetroPT-3 APU,Oil_temperature,53.175,°C,
2020-02-01T01:40:16,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:40:26,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:40:26,MetroPT-3 APU,Oil_temperature,53.125,°C,
2020-02-01T01:40:26,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:40:36,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:40:36,MetroPT-3 APU,Oil_temperature,53.2,°C,
2020-02-01T01:40:36,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:40:46,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:40:46,MetroPT-3 APU,Oil_temperature,53.05,°C,
2020-02-01T01:40:46,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:40:55,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:40:55,MetroPT-3 APU,Oil_temperature,53.0,°C,
2020-02-01T01:40:55,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:41:05,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:05,MetroPT-3 APU,Oil_temperature,53.025000000000006,°C,
2020-02-01T01:41:05,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:41:15,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:15,MetroPT-3 APU,Oil_temperature,53.025000000000006,°C,
2020-02-01T01:41:15,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:41:25,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:25,MetroPT-3 APU,Oil_temperature,53.125,°C,
2020-02-01T01:41:25,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:41:35,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:35,MetroPT-3 APU,Oil_temperature,53.0,°C,
2020-02-01T01:41:35,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:41:45,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:45,MetroPT-3 APU,Oil_temperature,53.0,°C,
2020-02-01T01:41:45,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:41:55,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:41:55,MetroPT-3 APU,Oil_temperature,53.1,°C,
2020-02-01T01:41:55,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:05,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:42:05,MetroPT-3 APU,Oil_temperature,53.0,°C,
2020-02-01T01:42:05,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:15,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:42:15,MetroPT-3 APU,Oil_temperature,53.05,°C,
2020-02-01T01:42:15,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:25,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:42:25,MetroPT-3 APU,Oil_temperature,53.025000000000006,°C,
2020-02-01T01:42:25,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:35,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:42:35,MetroPT-3 APU,Oil_temperature,52.89999999999999,°C,
2020-02-01T01:42:35,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:44,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:42:44,MetroPT-3 APU,Oil_temperature,52.95,°C,
2020-02-01T01:42:44,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:42:54,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:42:54,MetroPT-3 APU,Oil_temperature,53.025000000000006,°C,
2020-02-01T01:42:54,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:04,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:43:04,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:43:04,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:14,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:43:14,MetroPT-3 APU,Oil_temperature,52.975,°C,
2020-02-01T01:43:14,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:24,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:43:24,MetroPT-3 APU,Oil_temperature,52.875,°C,
2020-02-01T01:43:24,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:34,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:43:34,MetroPT-3 APU,Oil_temperature,52.77499999999999,°C,
2020-02-01T01:43:34,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:44,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:43:44,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:43:44,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:43:54,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:43:54,MetroPT-3 APU,Oil_temperature,52.89999999999999,°C,
2020-02-01T01:43:54,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:44:04,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:44:04,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:44:04,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:44:14,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:44:14,MetroPT-3 APU,Oil_temperature,52.77499999999999,°C,
2020-02-01T01:44:14,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:44:24,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:44:24,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:44:24,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:44:33,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:44:33,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:44:33,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:44:43,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:44:43,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:44:43,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:44:53,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:44:53,MetroPT-3 APU,Oil_temperature,52.64999999999999,°C,
2020-02-01T01:44:53,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:45:03,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:45:03,MetroPT-3 APU,Oil_temperature,52.77499999999999,°C,
2020-02-01T01:45:03,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:45:13,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:45:13,MetroPT-3 APU,Oil_temperature,52.82500000000002,°C,
2020-02-01T01:45:13,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:45:23,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:45:23,MetroPT-3 APU,Oil_temperature,52.725,°C,
2020-02-01T01:45:23,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:45:33,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:45:33,MetroPT-3 APU,Oil_temperature,52.725,°C,
2020-02-01T01:45:33,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:45:43,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:45:43,MetroPT-3 APU,Oil_temperature,52.69999999999999,°C,
2020-02-01T01:45:43,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:45:53,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:45:53,MetroPT-3 APU,Oil_temperature,52.725,°C,
2020-02-01T01:45:53,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:46:03,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:46:03,MetroPT-3 APU,Oil_temperature,52.725,°C,
2020-02-01T01:46:03,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:46:13,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:46:13,MetroPT-3 APU,Oil_temperature,52.69999999999999,°C,
2020-02-01T01:46:13,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:46:22,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:46:22,MetroPT-3 APU,Oil_temperature,52.69999999999999,°C,
2020-02-01T01:46:22,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:46:32,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:46:32,MetroPT-3 APU,Oil_temperature,52.625000000000014,°C,
2020-02-01T01:46:32,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:46:42,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:46:42,MetroPT-3 APU,Oil_temperature,52.725,°C,
2020-02-01T01:46:42,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:46:52,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:46:52,MetroPT-3 APU,Oil_temperature,52.525000000000006,°C,
2020-02-01T01:46:52,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:47:02,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:47:02,MetroPT-3 APU,Oil_temperature,52.57499999999999,°C,
2020-02-01T01:47:02,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:47:12,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:47:12,MetroPT-3 APU,Oil_temperature,52.49999999999999,°C,
2020-02-01T01:47:12,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:47:22,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:47:22,MetroPT-3 APU,Oil_temperature,52.625000000000014,°C,
2020-02-01T01:47:22,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:47:32,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:47:32,MetroPT-3 APU,Oil_temperature,52.525000000000006,°C,
2020-02-01T01:47:32,MetroPT-3 APU,Motor_current,0.0424999999999995,A,
2020-02-01T01:47:42,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:47:42,MetroPT-3 APU,Oil_temperature,52.525000000000006,°C,
2020-02-01T01:47:42,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:47:52,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:47:52,MetroPT-3 APU,Oil_temperature,52.42500000000001,°C,
2020-02-01T01:47:52,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:02,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:48:02,MetroPT-3 APU,Oil_temperature,52.42500000000001,°C,
2020-02-01T01:48:02,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:11,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:48:11,MetroPT-3 APU,Oil_temperature,52.47500000000001,°C,
2020-02-01T01:48:11,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:21,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:48:21,MetroPT-3 APU,Oil_temperature,52.400000000000006,°C,
2020-02-01T01:48:21,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:31,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:48:31,MetroPT-3 APU,Oil_temperature,52.325,°C,
2020-02-01T01:48:31,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:41,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:48:41,MetroPT-3 APU,Oil_temperature,52.42500000000001,°C,
2020-02-01T01:48:41,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:48:51,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:48:51,MetroPT-3 APU,Oil_temperature,52.42500000000001,°C,
2020-02-01T01:48:51,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:01,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:49:01,MetroPT-3 APU,Oil_temperature,52.325,°C,
2020-02-01T01:49:01,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:11,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:49:11,MetroPT-3 APU,Oil_temperature,52.275000000000006,°C,
2020-02-01T01:49:11,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:21,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:49:21,MetroPT-3 APU,Oil_temperature,52.35000000000001,°C,
2020-02-01T01:49:21,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:31,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:49:31,MetroPT-3 APU,Oil_temperature,52.2,°C,
2020-02-01T01:49:31,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:41,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:49:41,MetroPT-3 APU,Oil_temperature,52.25,°C,
2020-02-01T01:49:41,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:49:51,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:49:51,MetroPT-3 APU,Oil_temperature,52.150000000000006,°C,
2020-02-01T01:49:51,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:50:00,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:50:00,MetroPT-3 APU,Oil_temperature,52.150000000000006,°C,
2020-02-01T01:50:00,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:50:10,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:50:10,MetroPT-3 APU,Oil_temperature,52.2,°C,
2020-02-01T01:50:10,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:50:20,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:50:20,MetroPT-3 APU,Oil_temperature,52.1,°C,
2020-02-01T01:50:20,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:50:30,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:50:30,MetroPT-3 APU,Oil_temperature,52.025000000000006,°C,
2020-02-01T01:50:30,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:50:40,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:50:40,MetroPT-3 APU,Oil_temperature,52.025000000000006,°C,
2020-02-01T01:50:40,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:50:50,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:50:50,MetroPT-3 APU,Oil_temperature,52.125,°C,
2020-02-01T01:50:50,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:00,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:51:00,MetroPT-3 APU,Oil_temperature,52.025000000000006,°C,
2020-02-01T01:51:00,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:10,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:10,MetroPT-3 APU,Oil_temperature,51.925,°C,
2020-02-01T01:51:10,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:20,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:20,MetroPT-3 APU,Oil_temperature,51.925,°C,
2020-02-01T01:51:20,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:30,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:30,MetroPT-3 APU,Oil_temperature,51.8,°C,
2020-02-01T01:51:30,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:51:40,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:40,MetroPT-3 APU,Oil_temperature,51.89999999999999,°C,
2020-02-01T01:51:40,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:49,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:49,MetroPT-3 APU,Oil_temperature,51.89999999999999,°C,
2020-02-01T01:51:49,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:51:59,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:51:59,MetroPT-3 APU,Oil_temperature,51.82500000000002,°C,
2020-02-01T01:51:59,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:52:09,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:09,MetroPT-3 APU,Oil_temperature,51.8,°C,
2020-02-01T01:52:09,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:52:19,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:19,MetroPT-3 APU,Oil_temperature,51.725,°C,
2020-02-01T01:52:19,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:52:29,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:29,MetroPT-3 APU,Oil_temperature,51.75,°C,
2020-02-01T01:52:29,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:52:39,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:39,MetroPT-3 APU,Oil_temperature,51.725,°C,
2020-02-01T01:52:39,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:52:49,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:49,MetroPT-3 APU,Oil_temperature,51.625000000000014,°C,
2020-02-01T01:52:49,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:52:59,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:52:59,MetroPT-3 APU,Oil_temperature,51.6,°C,
2020-02-01T01:52:59,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:53:09,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:53:09,MetroPT-3 APU,Oil_temperature,51.6,°C,
2020-02-01T01:53:09,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:53:19,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:53:19,MetroPT-3 APU,Oil_temperature,51.625000000000014,°C,
2020-02-01T01:53:19,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:53:29,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:53:29,MetroPT-3 APU,Oil_temperature,51.525000000000006,°C,
2020-02-01T01:53:29,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:53:38,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:53:38,MetroPT-3 APU,Oil_temperature,51.47500000000001,°C,
2020-02-01T01:53:38,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:53:48,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:53:48,MetroPT-3 APU,Oil_temperature,51.49999999999999,°C,
2020-02-01T01:53:48,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:53:58,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:53:58,MetroPT-3 APU,Oil_temperature,51.49999999999999,°C,
2020-02-01T01:53:58,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:54:08,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:54:08,MetroPT-3 APU,Oil_temperature,51.35000000000001,°C,
2020-02-01T01:54:08,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:54:18,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:54:18,MetroPT-3 APU,Oil_temperature,51.325,°C,
2020-02-01T01:54:18,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:54:28,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:54:28,MetroPT-3 APU,Oil_temperature,51.325,°C,
2020-02-01T01:54:28,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:54:38,MetroPT-3 APU,TP2,-0.0159999999999982,bar,
2020-02-01T01:54:38,MetroPT-3 APU,Oil_temperature,51.22500000000001,°C,
2020-02-01T01:54:38,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:54:48,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:54:48,MetroPT-3 APU,Oil_temperature,51.325,°C,
2020-02-01T01:54:48,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:54:58,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:54:58,MetroPT-3 APU,Oil_temperature,51.325,°C,
2020-02-01T01:54:58,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:55:08,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:55:08,MetroPT-3 APU,Oil_temperature,51.175,°C,
2020-02-01T01:55:08,MetroPT-3 APU,Motor_current,0.0349999999999992,A,
2020-02-01T01:55:18,MetroPT-3 APU,TP2,-0.0120000000000004,bar,
2020-02-01T01:55:18,MetroPT-3 APU,Oil_temperature,51.22500000000001,°C,
2020-02-01T01:55:18,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:55:27,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:55:27,MetroPT-3 APU,Oil_temperature,51.22500000000001,°C,
2020-02-01T01:55:27,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:55:37,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:55:37,MetroPT-3 APU,Oil_temperature,51.125,°C,
2020-02-01T01:55:37,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:55:47,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:55:47,MetroPT-3 APU,Oil_temperature,51.125,°C,
2020-02-01T01:55:47,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:55:57,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:55:57,MetroPT-3 APU,Oil_temperature,51.1,°C,
2020-02-01T01:55:57,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:56:07,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:07,MetroPT-3 APU,Oil_temperature,51.0,°C,
2020-02-01T01:56:07,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:56:17,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:17,MetroPT-3 APU,Oil_temperature,51.025000000000006,°C,
2020-02-01T01:56:17,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:56:27,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:27,MetroPT-3 APU,Oil_temperature,51.0,°C,
2020-02-01T01:56:27,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:56:37,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:37,MetroPT-3 APU,Oil_temperature,50.89999999999999,°C,
2020-02-01T01:56:37,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:56:47,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:47,MetroPT-3 APU,Oil_temperature,50.975,°C,
2020-02-01T01:56:47,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:56:57,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:56:57,MetroPT-3 APU,Oil_temperature,50.825,°C,
2020-02-01T01:56:57,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:57:07,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:57:07,MetroPT-3 APU,Oil_temperature,50.825,°C,
2020-02-01T01:57:07,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:57:17,MetroPT-3 APU,TP2,-0.0159999999999982,bar,
2020-02-01T01:57:17,MetroPT-3 APU,Oil_temperature,50.75,°C,
2020-02-01T01:57:17,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:57:26,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:57:26,MetroPT-3 APU,Oil_temperature,50.89999999999999,°C,
2020-02-01T01:57:26,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:57:36,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:57:36,MetroPT-3 APU,Oil_temperature,50.77499999999999,°C,
2020-02-01T01:57:36,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:57:46,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:57:46,MetroPT-3 APU,Oil_temperature,50.64999999999999,°C,
2020-02-01T01:57:46,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:57:56,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:57:56,MetroPT-3 APU,Oil_temperature,50.625000000000014,°C,
2020-02-01T01:57:56,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:58:06,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:58:06,MetroPT-3 APU,Oil_temperature,50.625000000000014,°C,
2020-02-01T01:58:06,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:58:16,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
2020-02-01T01:58:16,MetroPT-3 APU,Oil_temperature,50.64999999999999,°C,
2020-02-01T01:58:16,MetroPT-3 APU,Motor_current,0.04,A,
2020-02-01T01:58:26,MetroPT-3 APU,TP2,-0.0159999999999982,bar,
2020-02-01T01:58:26,MetroPT-3 APU,Oil_temperature,50.49999999999999,°C,
2020-02-01T01:58:26,MetroPT-3 APU,Motor_current,0.0375000000000005,A,
2020-02-01T01:58:36,MetroPT-3 APU,TP2,-0.0139999999999993,bar,
